Numéro de département	Date	Nombre cumulé de cas	Source	Observations
PDL	01/03/2020	5	https://www.pays-de-la-loire.ars.sante.fr/coronavirus-en-pays-de-la-loire-un-nouveau-cas-confirme	aucune
PDL	08/03/2020	47	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-pays-de-la-loire	aucune
PDL	09/03/2020	60	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-pays-de-la-loire	aucune
PDL	10/03/2020	90	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-pays-de-la-loire	aucune
PDL	11/03/2020	118	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-pays-de-la-loire	aucune
PDL	12/03/2020	150	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-pays-de-la-loire	aucune
PDL	13/03/2020	175	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-pays-de-la-loire	aucune
PDL	14/03/2020	210	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-pays-de-la-loire	aucune
PDL	15/03/2020	254	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-pays-de-la-loire	aucune
PDL	16/03/2020	284	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-pays-de-la-loire	aucune
PDL	17/03/2020	311	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-pays-de-la-loire	aucune
PDL	18/03/2020	371	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-pays-de-la-loire	aucune
PDL	19/03/2020	444	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-pays-de-la-loire	aucune
PDL	20/03/2020	537	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-pays-de-la-loire	aucune
PDL	21/03/2020	611	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-pays-de-la-loire	aucune
PDL	22/03/2020	671	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-pays-de-la-loire	aucune
PDL	23/03/2020	767	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-pays-de-la-loire	aucune
01	23/03/2020	116	https://www.auvergne-rhone-alpes.ars.sante.fr/covid-19-en-auvergne-rhone-alpes-point-de-situation-lundi-23-mars-2020	aucune
03	23/03/2020	32	https://www.auvergne-rhone-alpes.ars.sante.fr/covid-19-en-auvergne-rhone-alpes-point-de-situation-lundi-23-mars-2020	aucune
07	23/03/2020	67	https://www.auvergne-rhone-alpes.ars.sante.fr/covid-19-en-auvergne-rhone-alpes-point-de-situation-lundi-23-mars-2020	aucune
15	23/03/2020	27	https://www.auvergne-rhone-alpes.ars.sante.fr/covid-19-en-auvergne-rhone-alpes-point-de-situation-lundi-23-mars-2020	aucune
26	23/03/2020	112	https://www.auvergne-rhone-alpes.ars.sante.fr/covid-19-en-auvergne-rhone-alpes-point-de-situation-lundi-23-mars-2020	aucune
43	23/03/2020	15	https://www.auvergne-rhone-alpes.ars.sante.fr/covid-19-en-auvergne-rhone-alpes-point-de-situation-lundi-23-mars-2020	aucune
38	23/03/2020	155	https://www.auvergne-rhone-alpes.ars.sante.fr/covid-19-en-auvergne-rhone-alpes-point-de-situation-lundi-23-mars-2020	aucune
42	23/03/2020	267	https://www.auvergne-rhone-alpes.ars.sante.fr/covid-19-en-auvergne-rhone-alpes-point-de-situation-lundi-23-mars-2020	aucune
63	23/03/2020	66	https://www.auvergne-rhone-alpes.ars.sante.fr/covid-19-en-auvergne-rhone-alpes-point-de-situation-lundi-23-mars-2020	aucune
69	23/03/2020	491	https://www.auvergne-rhone-alpes.ars.sante.fr/covid-19-en-auvergne-rhone-alpes-point-de-situation-lundi-23-mars-2020	aucune
73	23/03/2020	102	https://www.auvergne-rhone-alpes.ars.sante.fr/covid-19-en-auvergne-rhone-alpes-point-de-situation-lundi-23-mars-2020	aucune
74	23/03/2020	272	https://www.auvergne-rhone-alpes.ars.sante.fr/covid-19-en-auvergne-rhone-alpes-point-de-situation-lundi-23-mars-2020	aucune
BFC	23/03/2020	1347	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-bourgogne-fc	aucune
BFC	24/03/2020	1510	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-bourgogne-fc	aucune
56	22/03/2020	174	https://www.bretagne.ars.sante.fr/coronavirus-en-bretagne-point-de-situation-du-dimanche-22-mars-2020-et-mesures-destinees-freiner-la	aucune
29	22/03/2020	99	https://www.bretagne.ars.sante.fr/coronavirus-en-bretagne-point-de-situation-du-dimanche-22-mars-2020-et-mesures-destinees-freiner-la	aucune
35	22/03/2020	91	https://www.bretagne.ars.sante.fr/coronavirus-en-bretagne-point-de-situation-du-dimanche-22-mars-2020-et-mesures-destinees-freiner-la	aucune
22	22/03/2020	33	https://www.bretagne.ars.sante.fr/coronavirus-en-bretagne-point-de-situation-du-dimanche-22-mars-2020-et-mesures-destinees-freiner-la	aucune
56	23/03/2020	181	https://www.bretagne.ars.sante.fr/coronavirus-point-de-situation-sanitaire-du-lundi-23-mars-2020-et-mesures-destinees-freiner-la	aucune
29	23/03/2020	112	https://www.bretagne.ars.sante.fr/coronavirus-point-de-situation-sanitaire-du-lundi-23-mars-2020-et-mesures-destinees-freiner-la	aucune
35	23/03/2020	105	https://www.bretagne.ars.sante.fr/coronavirus-point-de-situation-sanitaire-du-lundi-23-mars-2020-et-mesures-destinees-freiner-la	aucune
22	23/03/2020	36	https://www.bretagne.ars.sante.fr/coronavirus-point-de-situation-sanitaire-du-lundi-23-mars-2020-et-mesures-destinees-freiner-la	aucune
56	24/03/2020	185	https://www.bretagne.ars.sante.fr/coronavirus-en-bretagne-point-de-situation-sanitaire-du-mardi-24-mars-2020-et-mesures-destinees	aucune
29	24/03/2020	127	https://www.bretagne.ars.sante.fr/coronavirus-en-bretagne-point-de-situation-sanitaire-du-mardi-24-mars-2020-et-mesures-destinees	aucune
35	24/03/2020	115	https://www.bretagne.ars.sante.fr/coronavirus-en-bretagne-point-de-situation-sanitaire-du-mardi-24-mars-2020-et-mesures-destinees	aucune
22	24/03/2020	38	https://www.bretagne.ars.sante.fr/coronavirus-en-bretagne-point-de-situation-sanitaire-du-mardi-24-mars-2020-et-mesures-destinees	aucune
CVL	23/03/2020	361	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-centre-val-loire	aucune
CVL	24/03/2020	450	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-centre-val-loire	aucune
COR	23/03/2020	194	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-corse	aucune
COR	24/03/2020	217	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-corse	aucune
HDF	23/03/2020	1269	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-haut-france	aucune
HDF	24/03/2020	1532	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-haut-france	aucune
IDF	23/03/2020	6211	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-ile-france	aucune
IDF	24/03/2020	6798	https://www.eficiens.com/nombre-de-cas-coronavirus-par-region/#reg-ile-france	aucune
14	24/03/2020	147	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-24-mars-2020	aucune
76	24/03/2020	233	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-24-mars-2020	aucune
27	24/03/2020	71	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-24-mars-2020	aucune
61	24/03/2020	28	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-24-mars-2020	aucune
50	24/03/2020	107	https://www.normandie.ars.sante.fr/coronavirus-point-de-situation-en-normandie-24-mars-2020	aucune
